,Age,Ranking,Name,Nationality,Image,ClubShortName,ClubImage,,ClubName,ClubNation,ClubNation(S),Position2,FamilyName2,MinutesPlayed,YellowCard,RedCard,Goals,Assists,Clean,TournamentPlayed,GameStarted,SubstituteAppearance,MinutesPlayed2,Pen,PenSaves,TouchesP90,OffsideP90,RecovP90,LastManTackles,CrossesP90,SavesP90,GoalConP90,FouledP90,FoulsP90,InterceptP90,ClearP90,ShotsP90,TargetsP90,LongBallsP90,FinalThirdP90,PossLostP90,BlockedP90,ErrGoal,ErrChance,PassP90,PassComp%,DribblesP90,MOM,AvgRating,Decisive,First,Nationality(S),ProfileWeb,ClubProfileWeb,NationProfile,Conceded,FamilyName,Position,posNr,Position(S),GoalP90,NonPenGoalP90,ShotAcc%,ConvRate%,AssP90,G+A,ContP90,NonPenContP90,ContSpread,BChances,TacklesWon%,AerialsWon%,DuelsWon%,H,A
10,33,70,Shane Long,Republic of Ireland,https://www.sportsbase.io/images/people/509.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,12.50,Southampton FC,England,GB,ST (C),Long,1397,0,0,2,2,6,26,15,11,1398,0,0,40.75,0.77,2.77,,1.29,0.00,1.29,1.61,2.06,0.19,0.84,2.12,0.90,0.58,13.91,17.96,0.26,0,0,24.40,54.62,0.26,0,6.0,1,1,IE,https://www.footballcritic.com/shane-long/profile/509,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/republic-of-ireland/area-info/98,20,Long,Striker,8,ST&nbsp;(C),0.13,0.13,42.42,6.06,0.13,4,0.26,0.26,26.67,2,53,51,47,2,0
11,38,62,Phil Jagielka,England,https://www.sportsbase.io/images/people/522.png,Sheffield Utd,https://www.sportsbase.io/images/clubs/480.png,0.00,Sheffield United FC,England,GB,D (CL),Jagielka,240,0,0,0,0,4,6,2,4,240,0,0,46.13,0.00,6.00,,0.38,0.00,2.25,1.50,0.38,1.50,7.13,0.00,0.00,3.75,3.00,7.13,0.00,0,0,28.13,80.00,0.00,0,6.4,0,0,GB,https://www.footballcritic.com/phil-jagielka/profile/522,https://www.footballcritic.com/sheffield-united-fc/squad/480,https://www.footballcritic.com/england/area-info/68,6,Jagielka,Defender,2,D&nbsp;(CL),0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,100,78,76,0,0
12,35,60,Leighton Baines,England,https://www.sportsbase.io/images/people/590.png,Everton,https://www.sportsbase.io/images/clubs/473.png,0.00,Everton FC,England,GB,D (L),Baines,402,0,0,0,0,1,8,4,4,401,0,0,61.27,0.00,3.59,,6.06,0.00,1.80,0.90,0.23,1.13,2.02,0.23,0.00,1.80,10.77,11.22,0.00,0,0,34.56,85.71,0.45,0,6.1,0,0,GB,https://www.footballcritic.com/leighton-baines/profile/590,https://www.footballcritic.com/everton-fc/squad/473,https://www.footballcritic.com/england/area-info/68,8,Baines,Full back,3,D&nbsp;(L),0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,1,64,55,66,0,0
13,34,70,Gary Cahill,England,https://www.sportsbase.io/images/people/708.png,Crystal Palace,https://www.sportsbase.io/images/clubs/508.png,8.33,Crystal Palace FC,England,GB,D (CL),Cahill,2168,1,0,0,1,7,25,25,0,2168,0,0,52.47,0.00,4.07,,0.00,0.00,1.45,0.50,0.59,0.75,4.40,0.87,0.21,5.98,4.99,7.10,0.33,0,0,41.09,84.65,0.16,0,6.4,0,0,GB,https://www.footballcritic.com/gary-cahill/profile/708,https://www.footballcritic.com/crystal-palace-fc/squad/508,https://www.footballcritic.com/england/area-info/68,35,Cahill,Defender,2,D&nbsp;(CL),0.00,0.00,23.81,0.00,0.05,1,0.05,0.05,4.17,1,53,64,61,0,0
14,33,80,Kasper Schmeichel,Denmark,https://www.sportsbase.io/images/people/750.png,Leicester City,https://www.sportsbase.io/images/clubs/489.png,0.00,Leicester City FC,England,GB,GK,Schmeichel,3420,2,0,0,0,13,38,38,0,3420,0,2,34.84,0.00,6.81,1,0.00,2.53,1.08,0.18,0.00,0.00,0.32,0.03,0.00,12.95,2.48,6.95,0.00,1,1,26.79,75.25,0.00,3,6.6,1,0,DK,https://www.footballcritic.com/kasper-schmeichel/profile/750,https://www.footballcritic.com/leicester-city-fc/squad/489,https://www.footballcritic.com/denmark/area-info/61,41,Schmeichel,Goalkeeper,1,GK,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,2,100,81,77,0,0
15,34,76,James Milner,England,https://www.sportsbase.io/images/people/807.png,Liverpool,https://www.sportsbase.io/images/clubs/462.png,50.00,Liverpool FC,England,GB,"M (C),<BR />D (L)",Milner,926,4,0,2,2,8,22,9,13,926,2,0,89.23,0.10,6.22,,1.94,0.00,0.87,1.17,1.07,0.77,1.56,1.17,0.39,7.88,22.06,13.41,0.20,0,1,72.41,87.38,0.77,0,6.8,1,0,GB,https://www.footballcritic.com/james-milner/profile/807,https://www.footballcritic.com/liverpool-fc/squad/462,https://www.footballcritic.com/england/area-info/68,9,Milner,Midfielder,5,"M&nbsp;(C),&nbsp;D&nbsp;(L)",0.20,0.00,33.33,16.67,0.20,4,0.39,0.20,33.33,1,60,50,48,1,1
16,34,69,Tom Heaton,England,https://www.sportsbase.io/images/people/815.png,Aston Villa,https://www.sportsbase.io/images/clubs/461.png,0.00,Aston Villa FC,England,GB,GK,Heaton,1795,0,0,0,0,4,20,20,0,1795,0,0,36.50,0.00,7.72,1,0.00,3.36,1.76,0.10,0.05,0.00,0.70,0.00,0.00,18.35,5.07,12.93,0.00,0,0,26.07,51.54,0.00,0,6.4,0,0,GB,https://www.footballcritic.com/tom-heaton/profile/815,https://www.footballcritic.com/aston-villa-fc/squad/461,https://www.footballcritic.com/england/area-info/68,35,Heaton,Goalkeeper,1,GK,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,67,100,85,0,0
17,34,87,David Silva,Spain,https://www.sportsbase.io/images/people/891.png,Man City,https://www.sportsbase.io/images/clubs/464.png,62.50,Manchester City FC,England,GB,"M,<BR />AM (C)",David Silva,1833,0,0,6,10,11,27,22,5,1832,0,0,87.50,0.14,4.32,,1.72,0.00,0.74,0.98,0.98,0.59,0.24,2.31,0.88,1.96,35.17,12.92,0.74,0,0,72.41,89.21,1.42,3,7.6,1,2,ES,https://www.footballcritic.com/david-silva/profile/891,https://www.footballcritic.com/manchester-city-fc/squad/464,https://www.footballcritic.com/spain/area-info/176,15,Jimenez Silva,Midfielder,5,"M,&nbsp;AM&nbsp;(C)",0.30,0.30,38.30,12.77,0.50,16,0.78,0.78,52.38,11,54,30,49,5,1
18,32,81,Sergio Agüero,Argentina,https://www.sportsbase.io/images/people/895.png,Man City,https://www.sportsbase.io/images/clubs/464.png,55.56,Manchester City FC,England,GB,S (C),Agüero,1456,1,0,16,3,10,24,18,6,1456,2,0,37.83,0.37,2.35,,0.62,0.00,1.12,0.56,0.56,0.19,0.13,4.70,1.73,0.24,12.05,10.13,1.36,0,0,21.94,80.56,1.55,3,7.0,2,3,AR,https://www.footballcritic.com/sergio-aguero/profile/895,https://www.footballcritic.com/manchester-city-fc/squad/464,https://www.footballcritic.com/argentina/area-info/16,18,Aguero del Castillo,Striker,8,S&nbsp;(C),0.99,0.86,36.84,21.05,0.19,19,1.17,1.05,61.11,5,62,19,37,8,8
19,35,62,Pablo Zabaleta,Argentina,https://www.sportsbase.io/images/people/910.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,0.00,West Ham United FC,England,GB,"D,<BR />DM (R)",Zabaleta,589,2,0,0,0,2,10,6,4,589,0,0,64.18,0.00,4.12,,2.30,0.00,2.14,1.38,1.07,1.99,2.45,0.00,0.00,3.66,11.61,14.21,0.00,0,0,37.90,75.40,0.31,0,6.1,0,0,AR,https://www.footballcritic.com/pablo-zabaleta/profile/910,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/argentina/area-info/16,14,Zabaleta Girod,Full back,3,"D,&nbsp;DM&nbsp;(R)",0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,1,65,40,56,0,0
20,34,76,Nacho Monreal,Spain,https://www.sportsbase.io/images/people/919.png,Arsenal,https://www.sportsbase.io/images/clubs/467.png,0.00,Arsenal FC,England,GB,D (L),Nacho Monreal,270,0,0,0,0,1,3,3,0,270,0,0,79.00,0.67,4.67,,1.33,0.00,1.33,0.33,0.33,1.00,2.66,0.33,0.00,3.33,12.66,11.00,0.00,0,0,58.67,89.20,0.67,0,6.7,0,0,ES,https://www.footballcritic.com/nacho-monreal/profile/919,https://www.footballcritic.com/arsenal-fc/squad/467,https://www.footballcritic.com/spain/area-info/176,4,Monreal Eraso,Full back,3,D&nbsp;(L),0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,1,100,47,44,0,0
21,35,79,Phil Bardsley,Scotland,https://www.sportsbase.io/images/people/1018.png,Burnley,https://www.sportsbase.io/images/clubs/492.png,0.00,Burnley FC,England,GB,D (R),Bardsley,1890,6,0,0,1,9,21,21,0,1890,0,0,55.81,0.00,3.86,,1.43,0.00,0.91,0.67,1.71,1.38,3.10,0.57,0.23,7.57,11.62,16.05,0.19,0,0,31.14,66.36,0.19,0,6.5,0,0,S1,https://www.footballcritic.com/phil-bardsley/profile/1018,https://www.footballcritic.com/burnley-fc/squad/492,https://www.footballcritic.com/scotland/area-info/165,19,Bardsley,Full back,3,D&nbsp;(R),0.00,0.00,41.67,0.00,0.05,1,0.05,0.05,4.76,3,76,59,57,0,0
22,32,76,Tim Krul,Netherlands,https://www.sportsbase.io/images/people/1056.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,0.00,Norwich City FC,England,GB,GK,Krul,3240,4,0,0,0,5,36,36,0,3240,0,2,49.64,0.00,8.36,,0.00,3.64,1.89,0.17,0.03,0.03,0.95,0.00,0.00,20.39,3.83,13.97,0.00,1,0,38.22,63.88,0.00,4,6.5,0,0,NL,https://www.footballcritic.com/tim-krul/profile/1056,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/netherlands/area-info/138,68,Krul,Goalkeeper,1,GK,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,NaN,94,,0,0
23,30,72,Cheikhou Kouyaté,Senegal,https://www.sportsbase.io/images/people/1061.png,Crystal Palace,https://www.sportsbase.io/images/clubs/508.png,0.00,Crystal Palace FC,England,GB,"M,<BR />D (C)",Kouyaté,2537,4,0,1,1,9,35,29,6,2536,0,0,45.95,0.07,4.79,,0.53,0.00,1.28,0.99,1.24,1.35,1.95,0.86,0.14,2.17,8.09,11.47,0.14,0,1,30.06,73.67,0.60,1,6.3,0,0,SN,https://www.footballcritic.com/cheikhou-kouyate/profile/1061,https://www.footballcritic.com/crystal-palace-fc/squad/508,https://www.footballcritic.com/senegal/area-info/166,36,Kouyate,Midfielder,5,"M,&nbsp;D&nbsp;(C)",0.04,0.04,16.67,4.17,0.04,2,0.07,0.07,6.90,1,55,57,55,1,0
24,30,71,Aaron Cresswell,England,https://www.sportsbase.io/images/people/1062.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,13.33,West Ham United FC,England,GB,D (L),Cresswell,2730,7,0,3,0,5,31,31,0,2730,0,0,66.27,0.06,5.61,,4.19,0.00,1.68,0.59,0.53,1.15,1.94,0.59,0.16,6.17,14.77,16.97,0.14,0,2,40.36,74.51,0.36,0,6.3,2,1,GB,https://www.footballcritic.com/aaron-cresswell/profile/1062,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/england/area-info/68,51,Cresswell,Full back,3,D&nbsp;(L),0.10,0.10,27.78,16.67,0.00,3,0.10,0.10,9.68,4,57,54,52,1,2
25,33,64,Darren Randolph,Republic of Ireland,https://www.sportsbase.io/images/people/1079.png,West Ham,https://www.sportsbase.io/images/clubs/496.png,0.00,West Ham United FC,England,GB,GK,Randolph,180,0,0,0,0,0,2,2,0,180,0,0,25.50,0.00,6.00,,0.00,3.00,2.50,0.00,0.00,0.00,1.00,0.00,0.00,16.50,1.50,9.50,0.00,0,0,18.00,50.00,0.00,0,5.9,0,0,IE,https://www.footballcritic.com/darren-randolph/profile/1079,https://www.footballcritic.com/west-ham-united-fc/squad/496,https://www.footballcritic.com/republic-of-ireland/area-info/98,5,Randolph,Goalkeeper,1,GK,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,NaN,NaN,,0,0
26,31,63,Andy Carroll,England,https://www.sportsbase.io/images/people/1086.png,Newcastle,https://www.sportsbase.io/images/clubs/466.png,50.00,Newcastle United FC,England,GB,ST (C),Carroll,618,1,0,0,4,6,19,4,15,618,0,0,49.66,0.87,2.33,,0.73,0.00,1.46,2.19,2.48,0.14,3.49,2.33,0.44,2.48,13.69,17.77,0.73,1,0,30.15,61.35,0.73,0,6.1,0,0,GB,https://www.footballcritic.com/andy-carroll/profile/1086,https://www.footballcritic.com/newcastle-united-fc/squad/466,https://www.footballcritic.com/england/area-info/68,10,Carroll,Striker,8,ST&nbsp;(C),0.00,0.00,18.75,0.00,0.59,4,0.59,0.59,66.67,1,81,64,58,0,0
27,32,71,Maya Yoshida,Japan,https://www.sportsbase.io/images/people/1098.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,0.00,Southampton FC,England,GB,D (C),Yoshida,558,1,0,0,0,1,8,6,2,558,0,0,55.32,0.00,5.32,,0.00,0.00,2.91,0.81,0.49,0.49,3.87,0.81,0.49,7.10,6.29,10.00,0.00,0,1,42.90,78.95,0.16,0,6.0,0,0,JP,https://www.footballcritic.com/maya-yoshida/profile/1098,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/japan/area-info/102,18,Yoshida,Defender,2,D&nbsp;(C),0.00,0.00,60.00,0.00,0.00,0,0.00,0.00,0.00,0,63,70,64,0,0
28,31,77,Séamus Coleman,Republic of Ireland,https://www.sportsbase.io/images/people/1155.png,Everton,https://www.sportsbase.io/images/clubs/473.png,0.00,Everton FC,England,GB,D (R),Coleman,1839,4,0,0,1,7,27,21,6,1838,0,0,68.11,0.05,5.82,,2.06,0.00,1.37,0.93,0.93,1.18,1.57,0.40,0.20,4.60,11.80,16.51,0.10,1,0,40.40,78.06,1.91,0,6.4,0,0,IE,https://www.footballcritic.com/seamus-coleman/profile/1155,https://www.footballcritic.com/everton-fc/squad/473,https://www.footballcritic.com/republic-of-ireland/area-info/98,28,Coleman,Full back,3,D&nbsp;(R),0.00,0.00,50.00,0.00,0.05,1,0.05,0.05,4.76,2,76,58,61,0,0
29,34,75,Alexander Tettey,Norway,https://www.sportsbase.io/images/people/1185.png,Norwich,https://www.sportsbase.io/images/clubs/477.png,7.14,Norwich City FC,England,GB,DM (C),Tettey,2351,5,0,1,1,5,30,28,2,2352,0,0,59.09,0.00,6.32,,0.15,0.00,1.68,0.27,0.80,1.65,2.45,0.88,0.15,3.64,6.78,7.24,0.39,0,0,48.29,87.80,0.50,1,6.6,0,1,NO,https://www.footballcritic.com/alexander-tettey/profile/1185,https://www.footballcritic.com/norwich-city-fc/squad/477,https://www.footballcritic.com/norway/area-info/146,44,Tettey,Defensive midfielder,4,DM&nbsp;(C),0.04,0.04,17.39,4.35,0.04,2,0.08,0.08,7.14,1,80,56,48,1,0
30,31,76,Moussa Sissoko,France,https://www.sportsbase.io/images/people/1314.png,Tottenham,https://www.sportsbase.io/images/clubs/472.png,0.00,Tottenham Hotspur FC,England,GB,"DM,<BR />M (C)",Sissoko,2456,8,0,2,1,6,29,28,1,2456,0,0,60.76,0.07,7.52,,0.85,0.00,1.13,0.59,1.61,1.13,1.32,0.55,0.14,1.98,11.58,9.89,0.11,0,1,45.00,87.79,1.40,1,6.7,1,0,FR,https://www.footballcritic.com/moussa-sissoko/profile/1314,https://www.footballcritic.com/tottenham-hotspur-fc/squad/472,https://www.footballcritic.com/france/area-info/76,31,Sissoko,Defensive midfielder,4,"DM,&nbsp;M&nbsp;(C)",0.07,0.07,26.67,13.33,0.04,3,0.11,0.11,10.71,3,63,48,45,2,0
31,33,64,Wayne Hennessey,Wales,https://www.sportsbase.io/images/people/1343.png,Crystal Palace,https://www.sportsbase.io/images/clubs/508.png,0.00,Crystal Palace FC,England,GB,GK,Hennessey,270,0,0,0,0,0,3,3,0,270,0,0,42.00,0.00,5.34,,0.00,5.34,2.66,0.00,0.00,0.33,1.67,0.00,0.00,29.33,10.33,18.33,0.00,0,0,32.34,44.33,0.00,0,6.6,0,0,W1,https://www.footballcritic.com/wayne-hennessey/profile/1343,https://www.footballcritic.com/crystal-palace-fc/squad/508,https://www.footballcritic.com/wales/area-info/209,8,Hennessey,Goalkeeper,1,GK,0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,NaN,0,,0,0
32,26,75,Jack Stephens,England,https://www.sportsbase.io/images/people/1417.png,Southampton,https://www.sportsbase.io/images/clubs/506.png,21.43,Southampton FC,England,GB,D (C),Stephens,2452,4,1,1,3,7,28,27,1,2452,0,0,59.13,0.00,5.10,,0.18,0.00,1.40,0.48,0.48,1.10,4.08,0.22,0.07,10.86,8.51,14.09,0.00,1,2,46.40,72.47,0.26,0,6.2,1,0,GB,https://www.footballcritic.com/jack-stephens/profile/1417,https://www.footballcritic.com/southampton-fc/squad/506,https://www.footballcritic.com/england/area-info/68,38,Stephens,Defender,2,D&nbsp;(C),0.04,0.04,33.33,16.67,0.11,4,0.14,0.14,14.81,2,56,45,53,0,1
33,27,76,Ayoze Pérez,Spain,https://www.sportsbase.io/images/people/1439.png,Leicester City,https://www.sportsbase.io/images/clubs/489.png,33.33,Leicester City FC,England,GB,"AM,<BR />M (R)",Ayoze Pérez,2019,0,0,8,4,12,33,26,7,2018,1,0,53.60,0.32,4.46,,1.30,0.00,1.12,1.34,1.34,0.58,0.41,2.10,0.98,1.03,15.52,14.54,0.50,0,1,32.55,79.86,1.60,2,6.5,3,3,ES,https://www.footballcritic.com/ayoze-perez/profile/1439,https://www.footballcritic.com/leicester-city-fc/squad/489,https://www.footballcritic.com/spain/area-info/176,25,Perez Gutierrez,Winger,7,"AM,&nbsp;M&nbsp;(R)",0.36,0.32,46.81,17.02,0.18,12,0.53,0.50,26.92,5,61,36,39,3,5
34,34,57,Andrew Surman,England,https://www.sportsbase.io/images/people/1443.png,Bournemouth,https://www.sportsbase.io/images/clubs/2169.png,0.00,AFC Bournemouth,England,GB,"DM,<BR />M (C)",Surman,233,1,0,0,0,0,5,2,3,234,0,0,60.38,0.00,6.92,,1.15,0.00,2.30,0.39,0.39,0.39,1.54,0.39,0.00,4.23,11.93,12.31,0.39,0,1,48.84,80.31,0.00,0,5.8,0,0,GB,https://www.footballcritic.com/andrew-surman/profile/1443,https://www.footballcritic.com/afc-bournemouth/squad/2169,https://www.footballcritic.com/england/area-info/68,6,Surman,Defensive midfielder,4,"DM,&nbsp;M&nbsp;(C)",0.00,0.00,0.00,0.00,0.00,0,0.00,0.00,0.00,0,40,44,50,0,0
35,32,67,Adam Lallana,England,https://www.sportsbase.io/images/people/1446.png,Liverpool,https://www.sportsbase.io/images/clubs/462.png,50.00,Liverpool FC,England,GB,"M,<BR />AM (C)",Lallana,373,1,0,1,1,6,15,3,12,373,0,0,85.65,0.24,7.24,,0.72,0.00,1.21,1.93,1.69,0.96,0.49,1.21,0.24,1.69,22.19,15.69,0.49,0,1,63.46,85.93,0.49,0,6.4,1,0,GB,https://www.footballcritic.com/adam-lallana/profile/1446,https://www.footballcritic.com/liverpool-fc/squad/462,https://www.footballcritic.com/england/area-info/68,5,Lallana,Midfielder,5,"M,&nbsp;AM&nbsp;(C)",0.24,0.24,20.00,20.00,0.24,2,0.49,0.49,50.00,1,47,22,44,0,1
